name,longitude,latitude
montge en goele,2.75,49.0275
herme,3.33333,48.4833
boissy le chatel,3.13333,48.8167
lagny sur marne,2.71667,48.8667
chanteloup en brie,2.73917,48.855
villemarechal,2.86667,48.2667
orly sur morin,3.23333,48.9
dagny,3.16667,48.7167
courchamp,3.28333,48.6333
chartrettes,2.7,48.4833
vimpelles,3.16667,48.4333
valence en brie,2.88333,48.4333
ury,2.6,48.3333
ormesson,2.65,48.2333
tousson,2.46667,48.35
savins,3.2,48.5167
saint pierre les nemours,2.68333,48.2667
breau,2.87806,48.5617
laval en brie,2.98333,48.4167
dampmart,2.73333,48.8833
couilly pont aux dames,2.86667,48.8833
claye souilly,2.7,48.95
chalautre la petite,3.31667,48.5333
champdeuil,2.73333,48.6167
boissise la bertrand,2.58333,48.5167
bois le roi,2.7,48.4667
passy sur seine,3.35,48.4167
neufmoutiers en brie,2.83333,48.7667
soignolles en brie,2.68333,48.65
champs sur marne,2.6,48.85
villeroy,2.78333,48.9833
hautefeuille,2.96667,48.7667
presles en brie,2.75,48.7167
sourdun,3.35,48.5333
sablonnieres,3.28333,48.8667
precy sur marne,2.78333,48.9333
sainte aulde,3.17306,48.9939
gastins,3.01667,48.6333
thoury ferottes,2.95,48.2833
pomponne,2.68333,48.8833
villeneuve les bordes,3.05,48.4833
egreville,2.86667,48.1667
brou sur chantereine,2.63333,48.8833
sancy les provins,3.38333,48.7
saint germain sur morin,2.85,48.8833
les ormes sur voulzie,3.23333,48.4667
bazoches les bray,3.18333,48.4
le vaudoue,2.51667,48.35
cucharmoy,3.18333,48.5833
crouy sur ourcq,3.06667,49.0833
cessoy en montois,3.15,48.5
esbly,2.81667,48.9
la chapelle iger,2.98333,48.65
noyen sur seine,3.35,48.45
jouarre,3.13333,48.9333
chelles,2.6,48.8833
saint mard,2.7,49.0333
crecy la chapelle,2.9075,48.8589
torcy,2.65,48.85
mauperthuis,3.03333,48.7667
vaudoy en brie,3.08333,48.6833
sognolles en montois,3.16667,48.5167
pezarches,2.98333,48.7333
chalautre la grande,3.45,48.5333
rupereux,3.33333,48.6333
dammarie les lys,2.63445,48.5153
roissy en brie,2.65,48.8
rozay en brie,2.96667,48.6833
saint sauveur sur ecole,2.55,48.4833
le plessis aux bois,2.76667,49
fontainebleau,2.7,48.4
sainte colombe,3.25,48.5333
varennes sur seine,2.91667,48.3667
lumigny nesles ormeaux,2.95167,48.7364
treuzy levelay,2.8,48.2833
baby,3.33333,48.4
garentreville,2.55,48.2333
mareuil les meaux,2.86667,48.9333
moussy le neuf,2.6,49.0667
trilbardou,2.8,48.95
meaux,2.86667,48.95
bombon,2.85,48.5667
thomery,2.78333,48.4
courtomer,2.9,48.65
nemours,2.7,48.2667
saint mery,2.81667,48.5667
saint remy la vanne,3.23306,48.7928
bray sur seine,3.23333,48.4167
mortcerf,2.91667,48.7833
courquetaine,2.75,48.6833
rouvres,2.71667,49.0667
brie comte robert,2.61667,48.6833
bernay vilbert,2.93778,48.6759
fouju,2.78333,48.5833
bouleurs,2.91667,48.8833
othis,2.68333,49.0833
boissise le roi,2.56667,48.5333
villeneuve saint denis,2.8,48.8167
fontenailles,2.95,48.55
marchemoret,2.76667,49.05
mons en montois,3.15,48.4833
voulton,3.33333,48.6167
tancrou,3.05,49
compans,2.66667,49
vaires sur marne,2.65,48.8667
saint loup de naud,3.2,48.5333
lizines,3.18333,48.5333
moisenay,2.73333,48.55
mousseaux les bray,3.23333,48.4167
penchard,2.86667,48.9833
buthiers,2.43333,48.2833
voisenon,2.66667,48.5667
clos fontaine,3.01611,48.607
seine port,2.55,48.55
gironville,2.53333,48.1833
chatres,2.81667,48.7
ville saint jacques,2.9,48.3333
montereau fault yonne,2.95,48.3833
chatillon la borde,2.8,48.5333
boisdon,3.21667,48.6833
hondevilliers,3.31667,48.9
vanville,3.1,48.55
quiers,2.96667,48.6
bailly romainvilliers,2.81667,48.8333
choisy en brie,3.21667,48.7667
chaumes en brie,2.85,48.6667
combs la ville,2.56667,48.6667
jossigny,2.75,48.8333
fresnes sur marne,2.73333,48.9333
vulaines sur seine,2.76667,48.4333
rouilly,3.26667,48.5833
pontault combault,2.60528,48.7984
salins,3.01667,48.4167
balloy,3.13333,48.4
villemareuil,2.98333,48.9167
burcy,2.51667,48.2333
guignes,2.79861,48.6359
dammartin en goele,2.68333,49.05
pamfou,2.86667,48.45
montarlot,2.85,48.35
saint cyr sur morin,3.18333,48.9167
melz sur seine,3.41667,48.5
villevaude,2.65,48.9167
flagy,2.91667,48.3167
saint simeon,3.2,48.8
ichy,2.55,48.2
jablines,2.76667,48.9167
rumont,2.5,48.2667
boutigny,2.93333,48.9167
guercheville,2.55,48.25
fontaine fourches,3.38333,48.4167
donnemarie dontilly,3.13056,48.4781
sancy,2.95917,48.8864
saint ouen en brie,2.91667,48.55
diant,2.98333,48.2833
boissettes,2.61667,48.5167
chalmaison,3.25,48.4833
maisoncelles en brie,3,48.8667
cregy les meaux,2.88333,48.9833
saint martin des champs,3.33473,48.7781
saint augustin,3.03333,48.7833
courpalay,2.95,48.65
saints,3.05,48.75
episy,2.78333,48.3333
saint mesmes,2.7,48.9833
maisoncelles en gatinais,2.63333,48.1833
charmentray,2.78333,48.95
les marets,3.31667,48.6667
esmans,2.96667,48.35
coulommiers,3.08333,48.8167
montolivet,3.43333,48.8333
faremoutiers,3,48.8
la brosse montceaux,3.01667,48.3333
forges,2.95,48.4167
la ferte gaucher,3.3,48.7833
fleury en biere,2.55,48.45
villenauxe la petite,3.3,48.4
aulnoy,3.1,48.85
lescherolles,3.33333,48.75
bellot,3.31667,48.85
champagne sur seine,2.8,48.4
ferolles attilly,2.63333,48.7333
meilleray,3.41667,48.7833
vaux le penil,2.66667,48.5333
marles en brie,2.88333,48.7167
beauchery saint martin,3.40278,48.6153
sigy,3.18333,48.4667
cesson,2.6,48.5667
chailly en biere,2.58333,48.4667
vincy manoeuvre,2.96667,49.0833
saint germain sur ecole,2.51667,48.4667
lechelle,3.38333,48.5833
barbizon,2.6,48.45
crevecoeur en brie,2.9,48.75
vaux sur lunain,2.93333,48.2167
coutencon,3,48.4667
chateau landon,2.7,48.15
villiers en biere,2.6,48.4833
pringy,2.56667,48.5167
ozoir la ferriere,2.66667,48.7667
tournan en brie,2.76667,48.7333
saint just en brie,3.1,48.6
boulancourt,2.43333,48.25
noisiel,2.63333,48.85
chevrainvilliers,2.61667,48.25
rampillon,3.06667,48.55
barcy,2.88333,49.0167
villuis,3.35,48.4167
acheres la foret,2.56667,48.35
arbonne la foret,2.565,48.4134
la houssaye en brie,2.86667,48.75
montigny lencoup,3.05,48.45
mondreville,2.60945,48.1425
saint soupplets,2.8,49.0333
mery sur marne,3.2,48.9667
giremoutiers,3.03333,48.85
bagneaux sur loing,2.7,48.2333
hericy,2.76667,48.45
messy,2.7,48.9667
cerneux,3.35,48.6833
thieux,2.66667,49.0167
mouroux,3.03333,48.8167
argentieres,2.86667,48.65
la rochette,2.66667,48.5
souppes sur loing,2.73333,48.1833
fretoy,3.2,48.7
signy signets,3.06667,48.9333
lognes,2.61667,48.8333
favieres,2.78333,48.7667
saint brice,3.31667,48.5667
bougligny,2.65,48.2
changis sur marne,3.03333,48.9667
la chapelle la reine,2.58333,48.3167
courcelles en bassee,3.055,48.4098
bannost villegagnon,3.19167,48.6784
solers,2.71667,48.65
villeneuve sur bellot,3.35,48.8667
evry gregy sur yerre,2.63472,48.6553
cuisy,2.76667,49.0167
egligny,3.11667,48.4333
chevru,3.2,48.7333
fromont,2.5,48.25
chamigny,3.15,48.9833
villebeon,2.93333,48.2
poincy,2.93333,48.9667
moret sur loing,2.81667,48.3667
germigny sous coulombs,3.16667,49.0667
provins,3.3,48.55
ferrieres en brie,2.70472,48.8214
bransles,2.83333,48.15
reau,2.61667,48.6
la chapelle rablais,2.96667,48.5167
misy sur yonne,3.08333,48.3667
pecy,3.08333,48.65
le plessis feu aussoux,3.03333,48.7167
andrezel,2.81667,48.6
conde sainte libiaire,2.83333,48.9
villiers sur morin,2.9,48.8667
villenoy,2.86667,48.95
everly,3.25,48.4667
recloses,2.63333,48.35
la chapelle saint sulpice,3.18333,48.55
la ferte sous jouarre,3.13333,48.95
vaucourtois,2.95,48.9
reuil en brie,3.15,48.9667
thorigny sur marne,2.71667,48.8833
bussy saint georges,2.7,48.85
poigny,3.28333,48.5333
bourron marlotte,2.7,48.3333
montigny le guesdier,3.25,48.3833
montereau sur le jard,2.66667,48.5833
vulaines les provins,3.21667,48.55
villiers sur seine,3.36667,48.45
saint denis les rebais,3.21667,48.8333
gressy,2.66667,48.9667
grisy sur seine,3.31667,48.4333
fontains,3,48.5333
mouy sur seine,3.23333,48.4167
montmachoux,2.98333,48.3167
cannes ecluse,2.98834,48.3645
montcourt fromonville,2.7,48.3
longperrier,2.66667,49.05
boissy aux cailles,2.5,48.3167
saint fiacre,2.96667,48.9167
marolles en brie,3.16667,48.7833
echouboulains,2.95,48.4667
voulangis,2.9,48.8667
marolles sur seine,3.03333,48.3833
grisy suisnes,2.66667,48.6833
lissy,2.68333,48.6167
fontenay tresigny,2.86667,48.7
nandy,2.56667,48.5833
amillis,3.13333,48.7333
coulombs en valois,3.12611,49.07
chaintreaux,2.81667,48.2
blandy,2.78333,48.5667
le pin,2.61667,48.9167
saacy sur marne,3.21667,48.9667
beautheil,3.08333,48.75
melun,2.66667,48.5333
gurcy le chatel,3.1,48.4667
gesvres le chapitre,2.85,49.05
savigny le temple,2.58333,48.5667
serris,2.78333,48.85
leudon en brie,3.26667,48.7333
saint mars vieux maisons,3.31945,48.742
samoreau,2.75,48.4167
chartronges,3.26667,48.7333
le mee sur seine,2.63333,48.5333
bussieres,3.23333,48.9333
collegien,2.66667,48.8333
moussy le vieux,2.61667,49.05
la grande paroisse,2.9,48.3833
yebles,2.76667,48.6333
nonville,2.78333,48.2833
veneux les sablons,2.8,48.3667
liverdy en brie,2.76667,48.7
barbey,3.05,48.3667
la madeleine sur loing,2.7031,48.2
montigny sur loing,2.73333,48.3333
saint barthelemy,3.36667,48.8167
puisieux,2.91667,49.0667
livry sur seine,2.68333,48.5167
coupvray,2.8,48.9
douy la ramee,2.88333,49.0667
dormelles,2.9,48.3167
saint fargeau ponthierry,2.54528,48.5333
lizy sur ourcq,3.03333,49.0167
saint pathus,2.8,49.0667
trocy en multien,2.96667,49.05
grandpuits bailly carrois,2.96584,48.5837
charny,2.76667,48.9667
bezalles,3.23333,48.6833
monthyon,2.83333,49.0167
citry,3.25,48.9667
ozouer le voulgis,2.76667,48.65
etrepilly,2.93333,49.0333
mitry mory,2.61667,48.9833
iverny,2.78333,49
isles les villenoy,2.83333,48.9167
villeneuve sous dammartin,2.63333,49.0333
nanteuil sur marne,3.21667,48.9833
samois sur seine,2.75,48.45
le plessis placy,3,49.0667
vieux champagne,3.13333,48.5833
pierre levee,3.03333,48.9
saint ouen sur morin,3.2,48.9
chateaubleau,3.1,48.5833
sivry courtry,2.75,48.5333
luzancy,3.18333,48.9667
rubelles,2.68333,48.5667
chessy,2.76667,48.8833
montevrain,2.75,48.8667
le chatelet en brie,2.8,48.5
luisetaines,3.18333,48.4667
mormant,2.88333,48.6
verdelot,3.36667,48.8667
machault,2.83333,48.45
may en multien,3.03333,49.0667
villeneuve le comte,2.83333,48.8167
villeparisis,2.61667,48.9333
arville,2.55,48.1833
la croix en brie,3.06667,48.5833
boitron,3.26667,48.9
ecuelles,2.81667,48.35
courtry,2.76667,48.5333
saint martin du boschet,3.41667,48.7333
coubert,2.7,48.6667
le plessis l eveque,2.78333,49
verneuil l etang,2.83333,48.6333
chailly en brie,3.11667,48.7833
fublaines,2.95,48.9333
louan villegruis fontaine,3.47806,48.6256
chenoise,3.2,48.6167
villiers sous grez,2.65,48.3167
bussy saint martin,2.68333,48.85
saint jean les deux jumeaux,3.01667,48.95
croissy beaubourg,2.66667,48.8333
rebais,3.23333,48.85
maison rouge,3.15,48.5583
la tombe,3.08333,48.3833
nantouillet,2.7,49
ussy sur marne,3.08333,48.95
lesigny,2.61667,48.7333
villecerf,2.85,48.3333
nanteau sur essonne,2.41667,48.3167
fericy,2.8,48.45
vinantes,2.73333,49.0167
villiers saint georges,3.41667,48.65
saint martin en biere,2.56667,48.4333
chanteloup les vignes,2.03333,48.9833
vieille eglise en yvelines,1.87583,48.6695
sainte mesme,1.95604,48.5299
chambourcy,2.03333,48.9
chaufour les bonnieres,1.48333,49.0167
le tertre saint denis,1.61667,48.9333
les breviaires,1.81667,48.7
boissy mauvoisin,1.58333,48.9667
conde sur vesgre,1.66667,48.7333
boinville en mantois,1.76667,48.9333
orcemont,1.81667,48.5833
rennemoulin,2.05,48.8333
adainville,1.65,48.7167
oinville sur montcient,1.85,49.0333
bazainville,1.66667,48.8
meulan en yvelines,1.9,49.0167
rambouillet,1.83333,48.65
marcq,1.81667,48.8667
montesson,2.15,48.9167
le tartre gaudran,1.6,48.7
le vesinet,2.11667,48.9
maisons laffitte,2.15,48.95
bailly,2.08333,48.85
maurepas,1.91667,48.7667
tessancourt sur aubette,1.91667,49.0167
saint leger en yvelines,1.76667,48.7167
montchauvet,1.63333,48.9
behoust,1.73333,48.8333
la falaise,1.83333,48.95
feucherolles,1.96667,48.8667
goussonville,1.76667,48.9167
orsonville,1.83528,48.4778
villiers le mahieu,1.78333,48.8667
galluis,1.8,48.8
moisson,1.66667,49.0667
dannemarie,1.61667,48.7667
brueil en vexin,1.81972,49.0314
allainville,1.9,48.4583
cernay la ville,1.96667,48.6667
la celle les bordes,1.95,48.6333
bourdonne,1.66667,48.75
soindres,1.66667,48.95
jeufosse,1.55,49.0333
evecquemont,1.95,49.0167
houilles,2.2,48.9167
gazeran,1.76667,48.6333
flexanville,1.73333,48.85
breval,1.53333,48.95
nezel,1.83333,48.95
hargeville,1.73333,48.9
breuil bois robert,1.71667,48.95
boinville le gaillard,1.86667,48.4917
le port marly,2.11667,48.8833
richebourg,1.64167,48.825
civry la foret,1.61667,48.8667
guerville,1.73333,48.9333
bonnieres sur seine,1.58333,49.0333
les mureaux,1.91667,49
fourqueux,2.06667,48.8833
emance,1.73333,48.5833
villiers saint frederic,1.88333,48.8167
sartrouville,2.18333,48.95
rosay,1.68333,48.9167
coignieres,1.91667,48.75
la verriere,1.95,48.75
aulnay sur mauldre,1.85,48.9333
croissy sur seine,2.13333,48.8667
medan,2,48.95
tacoignieres,1.68333,48.8333
saint martin de brethencourt,1.9275,48.5095
saint lambert,2.01667,48.7333
paray douaville,1.875,48.4667
montainville,1.86667,48.8833
porcheville,1.76667,48.9667
jouy mauvoisin,1.65,48.9833
bois d arcy,2.01667,48.8
flacourt,1.65,48.9333
triel sur seine,2,48.9833
lainville en vexin,1.81667,49.0667
autouillet,1.8,48.85
levis saint nom,1.95,48.7167
courgent,1.66667,48.9
ecquevilly,1.91667,48.95
morainvilliers,1.93333,48.9333
menerville,1.6,48.95
acheres,2.06667,48.9667
neauphlette,1.53333,48.9333
freneuse,1.6,49.05
mareil marly,2.08333,48.8833
bennecourt,1.56667,49.0333
boinvilliers,1.66667,48.9167
bouafle,1.9,48.9667
mareil le guyon,1.85,48.7833
carrieres sous poissy,2.03333,48.95
orphin,1.78333,48.5833
saint nom la breteche,2.01667,48.85
fontenay saint pere,1.75,49.0333
perdreauville,1.625,48.9583
follainville dennemont,1.71667,49.0167
blaru,1.48333,49.05
auffreville brasseuil,1.71056,48.9539
millemont,1.73333,48.8
poissy,2.05,48.9333
arnouville les mantes,1.73333,48.9
les essarts le roi,1.9,48.7167
prunay en yvelines,1.79528,48.5281
marly le roi,2.08333,48.8667
boissets,1.58333,48.85
davron,1.93333,48.8667
carrieres sur seine,2.18333,48.9167
sailly,1.8,49.0333
buchelay,1.66667,48.9833
longnes,1.58333,48.9167
grandchamp,1.61667,48.7167
saint illiers le bois,1.5,48.9667
gambais,1.66667,48.7667
ablis,1.84167,48.5167
verneuil sur seine,1.98333,48.9833
tilly,1.575,48.8833
mezy sur seine,1.88111,49.002
saint germain de la grange,1.9,48.8333
andresy,2.06667,48.9833
les loges en josas,2.13333,48.7667
epone,1.81667,48.95
bazoches sur guyonne,1.85,48.7833
jambville,1.85,49.05
montfort l amaury,1.81667,48.7833
hermeray,1.68806,48.65
plaisir,1.95,48.8167
magny les hameaux,2.06667,48.7333
mulcent,1.65,48.8833
mousseaux sur seine,1.65,49.05
mantes la ville,1.71667,48.9667
la queue les yvelines,1.76667,48.8
gargenville,1.81667,49
jumeauville,1.78333,48.9167
la villeneuve en chevrie,1.53333,49.0167
flins neuve eglise,1.58333,48.8833
mezieres sur seine,1.8,48.9667
choisel,2.01667,48.6833
limetz villez,1.54861,49.0612
goupillieres,1.76667,48.8833
l etang la ville,2.06667,48.8667
mondreville,1.55,48.9
mareil sur mauldre,1.86667,48.9
gressey,1.6,48.8333
port villez,1.53333,49.05
rosny sur seine,1.63333,49
chavenay,1.98333,48.85
saint remy l honore,1.88333,48.75
vicq,1.83333,48.8167
saint cyr l ecole,2.06667,48.8
maulette,1.61667,48.8
la boissiere ecole,1.65,48.6833
neauphle le vieux,1.86667,48.8167
bonnelles,2.03333,48.6167
orgerus,1.7,48.8333
garancieres,1.75,48.8167
versailles,2.13333,48.8
vaux sur seine,1.96667,49.0167
gambaiseuil,1.73333,48.75
guyancourt,2.06667,48.7667
buc,2.13333,48.7667
bullion,2,48.6167
chatou,2.15,48.8833
auffargis,1.88333,48.7
guernes,1.63333,49.0167
trappes,2,48.7833
gommecourt,1.6,49.0833
thoiry,1.8,48.8667
sonchamp,1.88333,48.5833
toussus le noble,2.11667,48.75
vernouillet,1.98333,48.9667
les alluets le roi,1.91667,48.9167
favrieux,1.65,48.95
fontenay le fleury,2.05,48.8167
crespieres,1.93333,48.8833
le chesnay,2.125,48.825
mericourt,1.63333,49.0333
beynes,1.86667,48.85
bougival,2.13333,48.8667
rocquencourt,2.11667,48.8333
louveciennes,2.11667,48.8667
guitrancourt,1.78333,49.0167
drocourt,1.76667,49.05
magnanville,1.68333,48.9667
maule,1.85,48.9167
les mesnuls,1.83333,48.75
conflans sainte honorine,2.1,48.9833
flins sur seine,1.86667,48.9667
septeuil,1.68333,48.9
raizeux,1.68333,48.6167
boissy sans avoir,1.8,48.8167
prunay le temple,1.68333,48.8667
mantes la jolie,1.71667,48.9833
dammartin en serve,1.61667,48.9
bazemont,1.86667,48.9333
milon la chapelle,2.05,48.7333
saint germain en laye,2.08333,48.9
montalet le bois,1.83333,49.05
aubergenville,1.85,48.9667
voisins le bretonneux,2.05,48.75
poigny la foret,1.75,48.6833
orvilliers,1.63333,48.8667
mittainville,1.65,48.6667
maurecourt,2.06667,49
les clayes sous bois,1.98333,48.8167
cravent,1.48333,49
le pecq,2.1,48.9
le perray en yvelines,1.85,48.7
neauphle le chateau,1.9,48.8167
auteuil,1.81667,48.8333
villepreux,2.01667,48.8333
osmoy,1.71667,48.8667
montigny le bretonneux,2.03333,48.7667
noisy le roi,2.06667,48.85
elancourt,1.95,48.7833
vert,1.7,48.9333
herbeville,1.88333,48.9
saint forget,2,48.7
jouy en josas,2.16667,48.7667
juziers,1.85,49
longvilliers,1.98333,48.5833
hardricourt,1.9,49
saint illiers la ville,1.55,48.9833
gaillon sur montcient,1.89306,49.0259
viroflay,2.16667,48.8
villennes sur seine,2,48.95
orgeval,1.98333,48.9167
limay,1.73333,48.9833
jouars pontchartrain,1.9,48.7833
senlisse,1.98333,48.6833
fontenay mauvoisin,1.65,48.9667
le mesnil le roi,2.12667,48.9367
chevreuse,2.05,48.7
saint martin la garenne,1.7,49.0333
la celle saint cloud,2.15,48.85
thiverval grignon,1.91667,48.85
le tremblay sur mauldre,1.86667,48.7833
velizy villacoublay,2.18333,48.8
dampierre en yvelines,1.98417,48.7039
saint hilarion,1.73333,48.6167
clairefontaine en yvelines,1.90806,48.6125
aigremont,2.01667,48.9
mere,1.81667,48.7833
grosrouvre,1.76667,48.7833
le mesnil saint denis,1.96667,48.7333
saint martin des champs,1.71667,48.8833
rolleboise,1.61667,49.0167
issou,1.78333,49
lommoye,1.51667,49
saulx marchais,1.83333,48.8333
la hauteville,1.61667,48.7
saint remy les chevreuse,2.08333,48.7
houdan,1.6,48.7833
saint arnoult en yvelines,1.93333,48.5667
rochefort en yvelines,1.98333,48.5833
chateaufort,2.1,48.7333
ponthevrard,1.9,48.55
villette,1.7,48.9333
chapet,1.93333,48.9667
andelu,1.81667,48.8833
allonne,-0.383333,46.5833
frontenay rohan rohan,-0.533333,46.25
chenay,-0.033333,46.3167
louzy,-0.183333,47.0167
echire,-0.4,46.3833
saint clementin,-0.516667,46.95
l absie,-0.583333,46.6333
les fosses,-0.366667,46.1667
courlay,-0.566667,46.7833
ensigne,-0.233333,46.0833
boisme,-0.433333,46.7833
prin deyrancon,-0.633333,46.2167
le beugnon,-0.5,46.5833
montalembert,0.15,46.1
bouille loretz,-0.283333,47.0833
lezay,-0.016667,46.2667
les groseillers,-0.4,46.5333
menigoute,-0.05,46.5
loubille,-0.066667,46.05
mougon,-0.283333,46.2917
fors,-0.4,46.2333
chiche,-0.366667,46.8
saint remy,-0.533333,46.3667
magne,-0.55,46.3167
limalonges,0.166667,46.1333
avon,0.0197222,46.3833
bretignolles,-0.6,46.8667
clave,-0.216667,46.5
cerizay,-0.666667,46.8167
availles thouarsais,-0.15,46.85
fomperron,-0.1,46.4833
vitre,-0.2,46.2833
la chapelle pouilloux,0.033333,46.1333
parthenay,-0.25,46.65
chef boutonne,-0.05,46.1
juscorps,-0.383333,46.2167
saint maurice la fougereuse,-0.5,47.0333
auge,-0.283333,46.4333
misse,-0.2,46.95
saint germier,-0.033333,46.45
pompaire,-0.233333,46.6167
marigny,-0.416667,46.2
saint genard,-0.133333,46.1833
seligne,-0.283333,46.1333
niort,-0.466667,46.3167
la petite boissiere,-0.75,46.8833
assais les jumeaux,-0.0591667,46.7884
saint leger de la martiniere,-0.125,46.2275
saint paul en gatine,-0.6,46.6333
faye l abbesse,-0.35,46.8333
aigonnay,-0.25,46.3167
saint georges de noisne,-0.25,46.4833
saint georges de rex,-0.65,46.2833
celles sur belle,-0.2,46.2667
vasles,-0.016667,46.5833
villefollet,-0.266667,46.1167
sainte neomaye,-0.25,46.3667
beauvoir sur niort,-0.466667,46.1667
saint germain de longue chaume,-0.35,46.7167
sansais,-0.583333,46.2667
